;parameter;value;temperature;solar_power;load_heat;load_elec;ele_price_in;gas_price;ele_price_out 
18755;;;0.0;0.1706666666666667;0.0;0.4635333333333334;0.26680271754159274;0.07993154639175262;0.11
18756;;;0.0;0.152;0.0;0.5050666666666667;0.2723151226296223;0.07993154639175262;0.11
18757;;;0.0;0.2013333333333333;0.0;1.3862;0.2734476502996997;0.07993154639175262;0.11
18758;;;0.0;0.28;0.0;0.5079333333333333;0.274580177969777;0.07993154639175262;0.11
18759;;;0.0;0.232;0.0;0.3406666666666667;0.2757127056398544;0.07993154639175262;0.11
18760;;;0.0;0.3813333333333334;0.0;0.3326666666666667;0.2768452333099318;0.07993154639175262;0.11
18761;;;0.0;0.3253333333333333;0.0;0.2888666666666667;0.2807628545360157;0.07993154639175262;0.11
18762;;;0.0;0.432;0.0;0.371;0.2846804757620997;0.07993154639175262;0.11
18763;;;0.0;0.2106666666666667;0.0;0.3170666666666667;0.2885980969881836;0.07993154639175262;0.11
18764;;;0.0;0.2026666666666667;0.0;0.3398;0.29251571821426753;0.07993154639175262;0.11
18765;;;0.0;0.4306666666666666;0.0;0.2584;0.2899039707302116;0.07993154639175262;0.11
18766;;;0.0;0.7226666666666667;0.0;0.4281333333333333;0.2872922232461556;0.07993154639175262;0.11
18767;;;0.0;0.7973333333333333;0.0;0.3730666666666667;0.2846804757620997;0.07993154639175262;0.11
18768;;;0.0;0.7626666666666667;0.0;0.1706;0.2820687282780437;0.07993154639175262;0.11
18769;;;0.0;0.7639999999999999;0.0;0.2430666666666667;0.2899039707302116;0.07993154639175262;0.11
18770;;;0.0;0.4613333333333334;0.0;0.3902666666666667;0.2977392131823795;0.07993154639175262;0.11
18771;;;0.0;0.7253333333333334;0.0;0.3549333333333333;0.3055744556345473;0.07993154639175262;0.11
18772;;;0.0;0.4733333333333333;0.0;0.3742666666666666;0.3134096980867152;0.07993154639175262;0.11
18773;;;0.0;0.6946666666666667;0.0;0.2075333333333333;0.3003509606664354;0.07993154639175262;0.11
18774;;;0.0;0.8453333333333334;0.0;0.3546666666666667;0.2872922232461556;0.07993154639175262;0.11
18775;;;0.0;0.8026666666666666;0.0;0.2930666666666666;0.2742334858258758;0.07993154639175262;0.11
18776;;;0.0;0.7959999999999999;0.0;0.5993999999999999;0.26117474840559596;0.07993154639175262;0.11
18777;;;0.0;0.86;0.0;0.4931333333333333;0.2567024197492701;0.07993154639175262;0.11
18778;;;0.0;0.7373333333333333;0.0;0.3858;0.2522300910929442;0.07993154639175262;0.11
18779;;;0.0;0.7560000000000001;0.0;1.891266666666667;0.24775776243661832;0.07993154639175262;0.11
18780;;;0.0;0.7653333333333333;0.0;0.8795333333333333;0.2432854337802924;0.07993154639175262;0.11
18781;;;0.0;0.6226666666666667;0.0;0.7163999999999999;0.24775776243661832;0.07993154639175262;0.11
18782;;;0.0;0.7400000000000001;0.0;0.5941333333333333;0.2522300910929442;0.07993154639175262;0.11
18783;;;0.0;0.7519999999999999;0.0;1.877;0.2567024197492701;0.07993154639175262;0.11
18784;;;0.0;0.6933333333333334;0.0;0.3523333333333333;0.26117474840559596;0.07993154639175262;0.11
18785;;;0.0;0.6613333333333333;0.0;0.3480666666666666;0.2648265723213557;0.07993154639175262;0.11
18786;;;0.0;0.3613333333333333;0.0;0.359;0.2684783962371153;0.07993154639175262;0.11
18787;;;0.0;0.68;0.0;0.4965333333333334;0.272130220152875;0.07993154639175262;0.11
18788;;;0.0;0.6453333333333333;0.0;0.2038666666666667;0.2757820440686346;0.07993154639175262;0.11
18789;;;0.0;0.6053333333333333;0.0;0.2547333333333333;0.2810055390367466;0.07993154639175262;0.11
18790;;;0.0;0.2613333333333334;0.0;0.1035333333333333;0.2862290340048585;0.07993154639175262;0.11
18791;;;0.0;0.3613333333333333;0.0;0.2577333333333334;0.2914525289729704;0.07993154639175262;0.11
18792;;;0.0;0.128;0.0;0.2142;0.2966760239410824;0.07993154639175262;0.11
18793;;;0.0;0.22;0.0;0.2246;0.3204475486079103;0.07993154639175262;0.11
18794;;;0.0;0.1093333333333333;0.0;0.3394666666666666;0.34421907327473816;0.07993154639175262;0.11
18795;;;0.0;0.076;0.0;0.3602666666666666;0.36799059794156613;0.07993154639175262;0.11
18796;;;0.0;0.084;0.0;0.3388;0.391762122608394;0.07993154639175262;0.11
18797;;;0.0;0.08133333333333333;0.0;0.4181333333333333;0.391762122608394;0.07993154639175262;0.11
18798;;;0.0;0.09999999999999999;0.0;0.2774;0.391762122608394;0.07993154639175262;0.11
18799;;;0.0;0.08933333333333333;0.0;0.3302;0.391762122608394;0.07993154639175262;0.11
18800;;;0.0;0.04800000000000001;0.0;0.372;0.391762122608394;0.07993154639175262;0.11
18801;;;0.0;0.032;0.0;0.4522;0.39382159195629546;0.07993154639175262;0.11
18802;;;0.0;0.01333333333333333;0.0;0.3546;0.39588106130419703;0.07993154639175262;0.11
18803;;;0.0;0.008;0.0;0.2857333333333333;0.3979405306520985;0.07993154639175262;0.11
18804;;;0.0;0.002666666666666667;0.0;0.5902666666666666;0.4;0.07993154639175262;0.11
18805;;;0.0;0.0;0.0;0.9181333333333334;0.4;0.07993154639175262;0.11
18806;;;0.0;0.0;0.0;1.0512;0.4;0.07993154639175262;0.11
18807;;;0.0;0.0;0.0;0.4734666666666666;0.4;0.07993154639175262;0.11
18808;;;0.0;0.0;0.0;0.4289333333333333;0.4;0.07993154639175262;0.11
18809;;;0.0;0.0;0.0;0.3022;0.37704655077965094;0.07993154639175262;0.11
18810;;;0.0;0.0;0.0;0.2523333333333334;0.35409310155930157;0.07993154639175262;0.11
18811;;;0.0;0.0;0.0;0.2065333333333333;0.33113965233895243;0.07993154639175262;0.11
18812;;;0.0;0.0;0.0;0.2131333333333333;0.3081862031186033;0.07993154639175262;0.11
18813;;;0.0;0.0;0.0;0.2148666666666667;0.3037485436766675;0.07993154639175262;0.11
18814;;;0.0;0.0;0.0;0.1698666666666667;0.2993108842347317;0.07993154639175262;0.11
18815;;;0.0;0.0;0.0;0.2124;0.29487322479279593;0.07993154639175262;0.11
18816;;;0.0;0.0;0.0;0.1399333333333333;0.2904355653508601;0.07993154639175262;0.11
18817;;;0.0;0.0;0.0;0.2657333333333333;0.2824732024459285;0.07993154639175262;0.11
18818;;;0.0;0.0;0.0;0.1837333333333333;0.2745108395409968;0.07993154639175262;0.11
18819;;;0.0;0.0;0.0;0.1115333333333333;0.2665484766360651;0.07993154639175262;0.11
18820;;;0.0;0.0;0.0;0.2056;0.2585861137311334;0.07993154639175262;0.11
18821;;;0.0;0.0;0.0;0.2818666666666667;0.2565290736773195;0.07993154639175262;0.11
18822;;;0.0;0.0;0.0;0.1642;0.2544720336235055;0.07993154639175262;0.11
18823;;;0.0;0.0;0.0;0.05453333333333333;0.2524149935696915;0.07993154639175262;0.11
18824;;;0.0;0.0;0.0;0.3067333333333334;0.25035795351587753;0.07993154639175262;0.11
18825;;;0.0;0.0;0.0;0.2004666666666667;0.24914453101222322;0.07993154639175262;0.11
18826;;;0.0;0.0;0.0;0.1344666666666667;0.24793110850856892;0.07993154639175262;0.11
18827;;;0.0;0.0;0.0;0.1414;0.2467176860049145;0.07993154639175262;0.11
18828;;;0.0;0.0;0.0;0.2223333333333334;0.2455042635012602;0.07993154639175262;0.11
18829;;;0.0;0.0;0.0;0.2300666666666667;0.2455042635012602;0.07993154639175262;0.11
18830;;;0.0;0.0;0.0;0.09;0.2455042635012602;0.07993154639175262;0.11
18831;;;0.0;0.0;0.0;0.2687333333333333;0.2455042635012602;0.07993154639175262;0.11
18832;;;0.0;0.0;0.0;0.07353333333333333;0.2455042635012602;0.07993154639175262;0.11
18833;;;0.0;0.0;0.0;0.2694;0.2461629785746726;0.07993154639175262;0.11
18834;;;0.0;0.0;0.0;0.1612;0.2468216936480849;0.07993154639175262;0.11
18835;;;0.0;0.0;0.0;0.1903333333333334;0.2474804087214973;0.07993154639175262;0.11
18836;;;0.0;0.0;0.0;0.07593333333333334;0.24813912379490968;0.07993154639175262;0.11
18837;;;0.0;0.0;0.0;0.2640666666666667;0.2499881485623829;0.07993154639175262;0.11
18838;;;0.0;0.0;0.0;0.229;0.25183717332985617;0.07993154639175262;0.11
18839;;;0.0;0.0;0.0;0.112;0.2536861980973294;0.07993154639175262;0.11
18840;;;0.0;0.0;0.0;0.1141333333333333;0.25553522286480257;0.07993154639175262;0.11
18841;;;0.0;0.005333333333333333;0.0;0.2738666666666666;0.2608627254760849;0.07993154639175262;0.11
18842;;;0.0;0.01866666666666666;0.0;0.2223333333333334;0.2661902280873672;0.07993154639175262;0.11
18843;;;0.0;0.028;0.0;0.06626666666666667;0.27151773069864954;0.07993154639175262;0.11
18844;;;0.0;0.056;0.0;0.2232;0.2768452333099318;0.07993154639175262;0.11
18845;;;0.0;0.052;0.0;0.2317333333333333;0.2783937915526906;0.07993154639175262;0.11
18846;;;0.0;0.08;0.0;0.5782;0.27994234979544946;0.07993154639175262;0.11
18847;;;0.0;0.1106666666666667;0.0;1.2362;0.2814909080382083;0.07993154639175262;0.11
18848;;;0.0;0.09999999999999999;0.0;0.2720666666666667;0.2830394662809671;0.07993154639175262;0.11
18849;;;0.0;0.09733333333333333;0.0;0.3117333333333334;0.3063025091367399;0.07993154639175262;0.11
18850;;;0.0;0.1253333333333333;0.0;0.1698666666666667;0.3295655519925127;0.07993154639175262;0.11
18851;;;0.0;0.204;0.0;0.2290666666666667;0.35282859484828544;0.07993154639175262;0.11
18852;;;0.0;0.2373333333333334;0.0;0.1342666666666667;0.37609163770405823;0.07993154639175262;0.11
18853;;;0.0;0.2946666666666667;0.0;0.2851333333333333;0.3799514769061587;0.07993154639175262;0.11
18854;;;0.0;0.3506666666666667;0.0;0.2462666666666667;0.383811316108259;0.07993154639175262;0.11
18855;;;0.0;0.3986666666666667;0.0;0.1844;0.3876711553103595;0.07993154639175262;0.11
18856;;;0.0;0.4613333333333334;0.0;0.1799333333333333;0.39153099451245993;0.07993154639175262;0.11
18857;;;0.0;0.5013333333333333;0.0;0.1693333333333333;0.3772241653741357;0.07993154639175262;0.11
18858;;;0.0;0.536;0.0;0.2619333333333334;0.36291733623581135;0.07993154639175262;0.11
18859;;;0.0;0.58;0.0;0.1319333333333333;0.3486105070974871;0.07993154639175262;0.11
18860;;;0.0;0.612;0.0;0.1454666666666667;0.3343036779591628;0.07993154639175262;0.11
18861;;;0.0;0.5453333333333333;0.0;0.3068;0.3356095517011909;0.07993154639175262;0.11
18862;;;0.0;0.5239999999999999;0.0;0.1319333333333333;0.3369154254432188;0.07993154639175262;0.11
18863;;;0.0;0.7959999999999999;0.0;0.1574666666666667;0.3382212991852468;0.07993154639175262;0.11
18864;;;0.0;0.5760000000000001;0.0;0.167;0.3395271729272748;0.07993154639175262;0.11
18865;;;0.0;0.6746666666666666;0.0;0.3086;0.3395271729272748;0.07993154639175262;0.11
18866;;;0.0;0.7200000000000001;0.0;0.1668;0.3395271729272748;0.07993154639175262;0.11
18867;;;0.0;0.7733333333333333;0.0;0.6248666666666667;0.3395271729272748;0.07993154639175262;0.11
18868;;;0.0;0.6706666666666666;0.0;1.224;0.3395271729272748;0.07993154639175262;0.11
18869;;;0.0;0.632;0.0;0.4663333333333333;0.32516256176496694;0.07993154639175262;0.11
18870;;;0.0;0.8386666666666667;0.0;0.2539333333333333;0.3107979506026593;0.07993154639175262;0.11
18871;;;0.0;0.4746666666666667;0.0;0.4028666666666667;0.2964333394403515;0.07993154639175262;0.11
18872;;;0.0;0.4413333333333334;0.0;0.5544666666666667;0.2820687282780437;0.07993154639175262;0.11
18873;;;0.0;0.7200000000000001;0.0;1.894066666666667;0.2775617304073277;0.07993154639175262;0.11
18874;;;0.0;0.6133333333333334;0.0;1.3016;0.2730547325366116;0.07993154639175262;0.11
18875;;;0.0;0.6920000000000001;0.0;0.9504;0.2685477346658956;0.07993154639175262;0.11
18876;;;0.0;0.7133333333333334;0.0;0.7044;0.2640407367951795;0.07993154639175262;0.11
18877;;;0.0;0.7080000000000001;0.0;2.211933333333334;0.2737712296340075;0.07993154639175262;0.11
18878;;;0.0;0.8133333333333334;0.0;0.4187333333333333;0.2835017224728355;0.07993154639175262;0.11
18879;;;0.0;0.7400000000000001;0.0;0.4444;0.2932322153116634;0.07993154639175262;0.11
18880;;;0.0;0.6306666666666666;0.0;0.22;0.3029627081504914;0.07993154639175262;0.11
18881;;;0.0;0.6186666666666666;0.0;0.2795333333333334;0.32124494053888314;0.07993154639175262;0.11
18882;;;0.0;0.7253333333333334;0.0;0.3868666666666667;0.3395271729272748;0.07993154639175262;0.11
18883;;;0.0;0.6920000000000001;0.0;0.9653333333333334;0.3578094053156665;0.07993154639175262;0.11
18884;;;0.0;0.6506666666666666;0.0;1.341933333333333;0.37609163770405823;0.07993154639175262;0.11
18885;;;0.0;0.6173333333333333;0.0;0.3544;0.38206872827804367;0.07993154639175262;0.11
18886;;;0.0;0.5413333333333333;0.0;0.2627333333333334;0.38804581885202905;0.07993154639175262;0.11
18887;;;0.0;0.316;0.0;0.2678666666666667;0.3940229094260145;0.07993154639175262;0.11
18888;;;0.0;0.2893333333333333;0.0;0.2414;0.4;0.07993154639175262;0.11
18889;;;0.0;0.2586666666666667;0.0;0.2124;0.4;0.07993154639175262;0.11
18890;;;0.0;0.232;0.0;0.2521333333333333;0.4;0.07993154639175262;0.11
18891;;;0.0;0.1866666666666667;0.0;0.2639333333333334;0.4;0.07993154639175262;0.11
18892;;;0.0;0.05733333333333333;0.0;0.2558;0.4;0.07993154639175262;0.11
18893;;;0.0;0.04800000000000001;0.0;0.1666666666666667;0.4;0.07993154639175262;0.11
18894;;;0.0;0.04266666666666667;0.0;0.2725333333333333;0.4;0.07993154639175262;0.11
18895;;;0.0;0.036;0.0;0.3319333333333334;0.4;0.07993154639175262;0.11
18896;;;0.0;0.028;0.0;0.1588666666666667;0.4;0.07993154639175262;0.11
18897;;;0.0;0.02133333333333333;0.0;0.1972;0.3940229094260145;0.07993154639175262;0.11
18898;;;0.0;0.016;0.0;0.3576;0.38804581885202905;0.07993154639175262;0.11
18899;;;0.0;0.009333333333333332;0.0;0.2188;0.38206872827804367;0.07993154639175262;0.11
18900;;;0.0;0.001333333333333333;0.0;0.1585333333333333;0.37609163770405823;0.07993154639175262;0.11
18901;;;0.0;0.0;0.0;0.2702666666666667;0.3695622689939183;0.07993154639175262;0.11
18902;;;0.0;0.0;0.0;0.3336;0.3630329002837784;0.07993154639175262;0.11
18903;;;0.0;0.0;0.0;0.1722;0.3565035315736385;0.07993154639175262;0.11
18904;;;0.0;0.0;0.0;0.1803333333333333;0.3499741628634986;0.07993154639175262;0.11
18905;;;0.0;0.0;0.0;0.3269333333333334;0.32777430924902295;0.07993154639175262;0.11
18906;;;0.0;0.0;0.0;0.2662;0.3055744556345473;0.07993154639175262;0.11
18907;;;0.0;0.0;0.0;0.174;0.2833746020200716;0.07993154639175262;0.11
18908;;;0.0;0.0;0.0;0.2739333333333334;0.26117474840559596;0.07993154639175262;0.11
18909;;;0.0;0.0;0.0;0.2223333333333334;0.2849693858820174;0.07993154639175262;0.11
18910;;;0.0;0.0;0.0;0.2658;0.3087640233584387;0.07993154639175262;0.11
18911;;;0.0;0.0;0.0;0.2513333333333334;0.33255866083485996;0.07993154639175262;0.11
18912;;;0.0;0.0;0.0;0.187;0.3563532983112813;0.07993154639175262;0.11
18913;;;0.0;0.0;0.0;0.2231333333333333;0.33272045050201393;0.07993154639175262;0.11
18914;;;0.0;0.0;0.0;0.3180666666666667;0.3090876026927465;0.07993154639175262;0.11
18915;;;0.0;0.0;0.0;0.2192;0.2854547548834791;0.07993154639175262;0.11
18916;;;0.0;0.0;0.0;0.1576666666666666;0.2618219070742117;0.07993154639175262;0.11
18917;;;0.0;0.0;0.0;0.2514666666666667;0.2599266566875516;0.07993154639175262;0.11
18918;;;0.0;0.0;0.0;0.3578666666666667;0.2580314063008915;0.07993154639175262;0.11
18919;;;0.0;0.0;0.0;0.1566666666666666;0.2561361559142314;0.07993154639175262;0.11
18920;;;0.0;0.0;0.0;0.1566;0.2542409055275713;0.07993154639175262;0.11
18921;;;0.0;0.0;0.0;0.3170666666666667;0.2535128520253787;0.07993154639175262;0.11
18922;;;0.0;0.0;0.0;0.2852;0.25278479852318614;0.07993154639175262;0.11
18923;;;0.0;0.0;0.0;0.1588666666666667;0.2520567450209936;0.07993154639175262;0.11
18924;;;0.0;0.0;0.0;0.2382666666666667;0.251328691518801;0.07993154639175262;0.11
18925;;;0.0;0.0;0.0;0.2654;0.2507046456597788;0.07993154639175262;0.11
18926;;;0.0;0.0;0.0;0.2461333333333333;0.2500805998007565;0.07993154639175262;0.11
18927;;;0.0;0.0;0.0;0.1989333333333334;0.24945655394173427;0.07993154639175262;0.11
18928;;;0.0;0.0;0.0;0.2319333333333333;0.2488325080827121;0.07993154639175262;0.11
18929;;;0.0;0.0;0.0;0.2357333333333333;0.24875161324913508;0.07993154639175262;0.11
18930;;;0.0;0.0;0.0;0.2470666666666667;0.2486707184155582;0.07993154639175262;0.11
18931;;;0.0;0.0;0.0;0.2716666666666667;0.2485898235819813;0.07993154639175262;0.11
18932;;;0.0;0.0;0.0;0.1546666666666666;0.2485089287484043;0.07993154639175262;0.11
18933;;;0.0;0.0;0.0;0.2378;0.24893651572588252;0.07993154639175262;0.11
18934;;;0.0;0.0;0.0;0.3374666666666666;0.24936410270336068;0.07993154639175262;0.11
18935;;;0.0;0.0;0.0;0.1686;0.2497916896808389;0.07993154639175262;0.11
18936;;;0.0;0.0;0.0;0.1512;0.250219276658317;0.07993154639175262;0.11
18937;;;0.0;0.005333333333333333;0.0;0.3186;0.2570375554883746;0.07993154639175262;0.11
18938;;;0.0;0.02266666666666667;0.0;0.2704666666666666;0.2638558343184322;0.07993154639175262;0.11
18939;;;0.0;0.032;0.0;0.1610666666666667;0.27067411314848977;0.07993154639175262;0.11
18940;;;0.0;0.04666666666666667;0.0;0.1830666666666667;0.2774923919785474;0.07993154639175262;0.11
18941;;;0.0;0.06133333333333333;0.0;0.2802;0.2789369425781359;0.07993154639175262;0.11
18942;;;0.0;0.07466666666666666;0.0;0.192;0.28038149317772443;0.07993154639175262;0.11
18943;;;0.0;0.06933333333333334;0.0;0.1564;0.2818260437773128;0.07993154639175262;0.11
18944;;;0.0;0.08266666666666667;0.0;0.2692;0.28327059437690133;0.07993154639175262;0.11
18945;;;0.0;0.09466666666666666;0.0;0.1600666666666667;0.3054473351817835;0.07993154639175262;0.11
18946;;;0.0;0.124;0.0;0.222;0.32762407598666576;0.07993154639175262;0.11
18947;;;0.0;0.1906666666666667;0.0;0.2522;0.34980081679154806;0.07993154639175262;0.11
18948;;;0.0;0.2573333333333334;0.0;0.08213333333333334;0.3719775575964303;0.07993154639175262;0.11
18949;;;0.0;0.292;0.0;0.2612666666666666;0.3772472781837291;0.07993154639175262;0.11
18950;;;0.0;0.3173333333333334;0.0;0.2718666666666667;0.3825169987710278;0.07993154639175262;0.11
18951;;;0.0;0.392;0.0;0.1295333333333333;0.38778671935832665;0.07993154639175262;0.11
18952;;;0.0;0.4426666666666667;0.0;0.1541333333333333;0.3930564399456253;0.07993154639175262;0.11
18953;;;0.0;0.484;0.0;0.2734666666666666;0.3733989953864253;0.07993154639175262;0.11
18954;;;0.0;0.5186666666666667;0.0;0.2085333333333333;0.35374155082722536;0.07993154639175262;0.11
18955;;;0.0;0.5613333333333334;0.0;0.1644666666666667;0.3340841062680254;0.07993154639175262;0.11
18956;;;0.0;0.592;0.0;0.07573333333333333;0.3144266617088255;0.07993154639175262;0.11
18957;;;0.0;0.584;0.0;0.3372;0.3171770860504419;0.07993154639175262;0.11
18958;;;0.0;0.6466666666666666;0.0;0.1671333333333333;0.3199275103920584;0.07993154639175262;0.11
18959;;;0.0;0.7080000000000001;0.0;0.07573333333333333;0.3226779347336749;0.07993154639175262;0.11
18960;;;0.0;0.7293333333333334;0.0;0.2256666666666667;0.3254283590752914;0.07993154639175262;0.11
18961;;;0.0;0.7386666666666666;0.0;0.2038;0.3226779347336749;0.07993154639175262;0.11
18962;;;0.0;0.7879999999999999;0.0;0.1889333333333333;0.3199275103920584;0.07993154639175262;0.11
18963;;;0.0;0.82;0.0;0.1151333333333333;0.3171770860504419;0.07993154639175262;0.11
18964;;;0.0;0.7973333333333333;0.0;0.2031333333333333;0.3144266617088255;0.07993154639175262;0.11
18965;;;0.0;0.7146666666666667;0.0;0.2239333333333333;0.3040952358205687;0.07993154639175262;0.11
18966;;;0.0;0.8079999999999999;0.0;0.1076;0.2937638099323119;0.07993154639175262;0.11
18967;;;0.0;0.7519999999999999;0.0;0.2727333333333333;0.2834323840440552;0.07993154639175262;0.11
18968;;;0.0;0.7733333333333333;0.0;0.06253333333333333;0.2731009581557984;0.07993154639175262;0.11
18969;;;0.0;0.7959999999999999;0.0;0.2522666666666667;0.27151773069864943;0.07993154639175262;0.11
18970;;;0.0;0.636;0.0;0.1812;0.2699345032415005;0.07993154639175262;0.11
18971;;;0.0;0.7813333333333333;0.0;0.1583333333333334;0.2683512757843516;0.07993154639175262;0.11
18972;;;0.0;0.82;0.0;0.1304666666666667;0.26676804832720263;0.07993154639175262;0.11
18973;;;0.0;0.7773333333333333;0.0;0.208;0.2676810043061425;0.07993154639175262;0.11
18974;;;0.0;0.8373333333333334;0.0;0.2627333333333334;0.2685939602850824;0.07993154639175262;0.11
18975;;;0.0;0.7493333333333334;0.0;0.05126666666666667;0.2695069162640223;0.07993154639175262;0.11
18976;;;0.0;0.668;0.0;0.1689333333333333;0.2704198722429622;0.07993154639175262;0.11
18977;;;0.0;0.476;0.0;0.291;0.2866681773871334;0.07993154639175262;0.11
18978;;;0.0;0.656;0.0;0.1549333333333333;0.3029164825313045;0.07993154639175262;0.11
18979;;;0.0;0.6946666666666667;0.0;0.1016;0.3191647876754757;0.07993154639175262;0.11
18980;;;0.0;0.5466666666666666;0.0;0.1752666666666667;0.3354130928196468;0.07993154639175262;0.11
18981;;;0.0;0.5306666666666666;0.0;0.277;0.35125692379593315;0.07993154639175262;0.11
18982;;;0.0;0.3613333333333333;0.0;0.09646666666666667;0.36710075477221965;0.07993154639175262;0.11
18983;;;0.0;0.5146666666666667;0.0;0.1974666666666667;0.3829445857485059;0.07993154639175262;0.11
18984;;;0.0;0.2973333333333333;0.0;0.1391333333333333;0.3987884167247923;0.07993154639175262;0.11
18985;;;0.0;0.2586666666666667;0.0;0.2306;0.3960495487879726;0.07993154639175262;0.11
18986;;;0.0;0.244;0.0;0.1460666666666667;0.3933106808511528;0.07993154639175262;0.11
18987;;;0.0;0.148;0.0;0.2180666666666667;0.39057181291433307;0.07993154639175262;0.11
18988;;;0.0;0.09200000000000001;0.0;0.1266666666666667;0.3878329449775133;0.07993154639175262;0.11
18989;;;0.0;0.05866666666666667;0.0;0.1498;0.390874708733135;0.07993154639175262;0.11
18990;;;0.0;0.08933333333333333;0.0;0.3068;0.3939164724887567;0.07993154639175262;0.11
18991;;;0.0;0.08933333333333333;0.0;0.087;0.3969582362443784;0.07993154639175262;0.11
18992;;;0.0;0.05733333333333333;0.0;0.1424666666666667;0.4;0.07993154639175262;0.11
18993;;;0.0;0.032;0.0;0.187;0.3915845080139092;0.07993154639175262;0.11
18994;;;0.0;0.02;0.0;0.2717333333333333;0.3831690160278184;0.07993154639175262;0.11
18995;;;0.0;0.01066666666666667;0.0;0.1058666666666667;0.3747535240417277;0.07993154639175262;0.11
18996;;;0.0;0.004;0.0;0.07826666666666666;0.36633803205563686;0.07993154639175262;0.11
18997;;;0.0;0.0;0.0;0.3272666666666667;0.35244723348999407;0.07993154639175262;0.11
18998;;;0.0;0.0;0.0;0.1286;0.33855643492435145;0.07993154639175262;0.11
18999;;;0.0;0.0;0.0;0.1602666666666667;0.3246656363587086;0.07993154639175262;0.11
19000;;;0.0;0.0;0.0;0.1277333333333333;0.3107748377930658;0.07993154639175262;0.11
19001;;;0.0;0.0;0.0;0.2543333333333334;0.3012176910261885;0.07993154639175262;0.11
19002;;;0.0;0.0;0.0;0.159;0.2916605442593112;0.07993154639175262;0.11
19003;;;0.0;0.0;0.0;0.1152666666666667;0.2821033974924338;0.07993154639175262;0.11
19004;;;0.0;0.0;0.0;0.2124;0.2725462507255565;0.07993154639175262;0.11
19005;;;0.0;0.0;0.0;0.1495333333333333;0.2879740511291614;0.07993154639175262;0.11
19006;;;0.0;0.0;0.0;0.2118;0.3034018515327663;0.07993154639175262;0.11
19007;;;0.0;0.0;0.0;0.1508;0.3188296519363712;0.07993154639175262;0.11
19008;;;0.0;0.0;0.0;0.1638666666666667;0.3342574523399761;0.07993154639175262;0.11
19009;;;0.0;0.0;0.0;0.1656666666666667;0.3132710212291547;0.07993154639175262;0.11
19010;;;0.0;0.0;0.0;0.1982;0.2922845901183334;0.07993154639175262;0.11
19011;;;0.0;0.0;0.0;0.164;0.27129815900751203;0.07993154639175262;0.11
19012;;;0.0;0.0;0.0;0.1419333333333333;0.2503117278966907;0.07993154639175262;0.11
19013;;;0.0;0.0;0.0;0.1624666666666667;0.2492138694410034;0.07993154639175262;0.11
19014;;;0.0;0.0;0.0;0.2036;0.24811601098531622;0.07993154639175262;0.11
19015;;;0.0;0.0;0.0;0.2029333333333333;0.24701815252962891;0.07993154639175262;0.11
19016;;;0.0;0.0;0.0;0.08246666666666667;0.24592029407394167;0.07993154639175262;0.11
19017;;;0.0;0.0;0.0;0.2294666666666667;0.2450651201189854;0.07993154639175262;0.11
19018;;;0.0;0.0;0.0;0.2094;0.244209946164029;0.07993154639175262;0.11
19019;;;0.0;0.0;0.0;0.1339333333333333;0.24335477220907262;0.07993154639175262;0.11
19020;;;0.0;0.0;0.0;0.1112;0.24249959825411618;0.07993154639175262;0.11
19021;;;0.0;0.0;0.0;0.2288;0.2418062139663137;0.07993154639175262;0.11
19022;;;0.0;0.0;0.0;0.1958666666666667;0.24111282967851128;0.07993154639175262;0.11
19023;;;0.0;0.0;0.0;0.08566666666666667;0.2404194453907088;0.07993154639175262;0.11
19024;;;0.0;0.0;0.0;0.1568666666666667;0.2397260611029063;0.07993154639175262;0.11
19025;;;0.0;0.0;0.0;0.2202;0.2403847761763187;0.07993154639175262;0.11
19026;;;0.0;0.0;0.0;0.1915333333333333;0.241043491249731;0.07993154639175262;0.11
19027;;;0.0;0.0;0.0;0.1059333333333333;0.2417022063231434;0.07993154639175262;0.11
19028;;;0.0;0.0;0.0;0.2114666666666667;0.2423609213965558;0.07993154639175262;0.11
19029;;;0.0;0.0;0.0;0.1524;0.2425689366828965;0.07993154639175262;0.11
19030;;;0.0;0.0;0.0;0.1473333333333333;0.2427769519692372;0.07993154639175262;0.11
19031;;;0.0;0.0;0.0;0.1835333333333333;0.242984967255578;0.07993154639175262;0.11
19032;;;0.0;0.004;0.0;0.1236;0.2431929825419187;0.07993154639175262;0.11
19033;;;0.0;0.01466666666666667;0.0;0.2054666666666667;0.251686940067499;0.07993154639175262;0.11
19034;;;0.0;0.01733333333333334;0.0;0.1403333333333333;0.2601808975930792;0.07993154639175262;0.11
19035;;;0.0;0.02266666666666667;0.0;0.2230666666666667;0.2686748551186594;0.07993154639175262;0.11
19036;;;0.0;0.03333333333333333;0.0;0.1099333333333333;0.2771688126442396;0.07993154639175262;0.11
19037;;;0.0;0.04666666666666667;0.0;0.1566;0.2783822351478939;0.07993154639175262;0.11
19038;;;0.0;0.06533333333333334;0.0;0.2045333333333333;0.2795956576515482;0.07993154639175262;0.11
19039;;;0.0;0.08666666666666667;0.0;0.1498666666666667;0.2808090801552025;0.07993154639175262;0.11
19040;;;0.0;0.08800000000000001;0.0;0.1410666666666667;0.2820225026588568;0.07993154639175262;0.11
19041;;;0.0;0.116;0.0;0.1412666666666667;0.29638711382116456;0.07993154639175262;0.11
